List Date,Company,Group,Sector,Sub Sector,Country of Incorporation,Market,Ord Shares,Dep Receipts,Fixed Int,Warrants, Mkt Cap £m ,International Main Market,FCA Listing Category
25-Nov-11,MAGNOLIA PETROLEUM PLC             ,533,Oil & Gas Producers,Exploration & Production,GB,AIM,YES,NO,NO,NO,6.5872178048,N,
27-Sep-04,MAGYAR OLAJ-ES GAZIPARE RESZVENYTAR,537,Oil & Gas Producers,Integrated Oil & Gas,HU,Main Market,NO,YES,NO,NO,0,Y,
27-Sep-04,MAHINDRA & MAHINDRA                ,2753,Industrial Engineering,Commercial Vehicles & Trucks,IN,Main Market,NO,YES,NO,NO,0,Y,
11-Nov-10,MAIL.RU GROUP LTD                  ,9535,Software & Computer Services,Internet,VG,Main Market,NO,YES,NO,NO,1886.65425174,Y,Standard
20-Dec-04,MAINTEL HLDGS                      ,2791,Support Services,Business Support Services,GB,AIM,YES,NO,NO,NO,72.3234015,N,
5-Mar-41,MAJEDIE INVESTMENTS                ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,YES,NO,125.51148335,N,Premium
11-Nov-96,MAJESTIC WINE PLC                  ,5379,General Retailers,Specialty Retailers,GB,AIM,YES,NO,NO,NO,265.4184979,N,
17-Dec-12,MAN GROUP PLC                      ,8771,General Financial,Asset Managers,GB,Main Market,YES,NO,NO,NO,2923.97295,N,Premium
1-Dec-87,MANAGEMENT CONSULTING GROUP        ,2791,Support Services,Business Support Services,GB,Main Market,YES,NO,NO,NO,78.4628579013,N,Premium
11-Dec-14,MANAGEMENT RESOURCE SOLUTIONS PLC  ,2791,Support Services,Business Support Services,GB,AIM,YES,NO,NO,NO,7.05558663,N,
8-Dec-97,MANCHESTER & LONDON INV TRUST PLC  ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,49.0517775,N,Premium
1-Nov-99,MANCHESTER BUILDING SOCIETY        ,7,Preference,Preference,GB,Main Market,NO,NO,YES,NO,0,N,Standard
28-Jun-02,MANCHESTER SHIP CANAL CO           ,6,Debentures & Loans,Debentures & Loans,GB,Main Market,NO,NO,YES,NO,0,N,Standard
22-Jan-90,MANDARIN ORIENTAL INTERNATIONAL    ,5753,Travel & Leisure,Hotels,BM,Main Market,YES,NO,NO,NO,1729.8100788796,Y,Standard
2-Jun-95,MANDO MACHINERY CORP               ,537,Oil & Gas Producers,Integrated Oil & Gas,KR,Main Market,NO,YES,NO,NO,0,Y,Standard
31-Jan-08,MANX FINANCIAL GROUP PLC           ,8773,General Financial,Consumer Finance,IM,AIM,YES,NO,NO,NO,12.24843024,N,
10-Feb-14,MANX TELECOM PLC                   ,6535,Fixed Line Telecommunications,Fixed Line Telecommunications,IM,AIM,YES,NO,NO,NO,198.80922512,N,
13-Jul-07,MAPLE ENERGY PLC                   ,537,Oil & Gas Producers,Integrated Oil & Gas,IE,AIM,YES,NO,NO,NO,0,N,
18-Mar-05,MAR CITY PLC                       ,8633,Real Estate Investment & Services,Real Estate Holding & Development,GB,AIM,YES,NO,NO,NO,127.38832722,N,
3-Mar-08,MARECHALE CAPITAL PLC              ,8777,General Financial,Investment Services,GB,AIM,YES,NO,NO,NO,0.7996705025,N,
19-May-06,MARIANA RESOURCES                  ,1777,Mining,Gold Mining,GG,AIM,YES,NO,NO,NO,6.0398030838,N,
28-May-14,MARIMEDIA LTD                      ,5555,Media,Media Agencies,IL,AIM,YES,NO,NO,NO,88.993961375,N,
22-Dec-14,MARKET TECH HLDG LTD               ,8633,Real Estate Investment & Services,Real Estate Holding & Development,GG,AIM,YES,NO,NO,NO,855,N,
19-Mar-02,MARKS & SPENCER GROUP              ,5373,General Retailers,Broadline Retailers,GB,Main Market,YES,NO,NO,NO,7693.80351642,N,Premium
6-Jun-80,MARSH & MCLENNAN COS INC           ,8534,Nonlife Insurance,Insurance Brokers,US,Main Market,YES,NO,NO,NO,24524.5239468739,Y,Standard
8-Jul-04,MARSHALLS                          ,2353,Construction & Materials,Building Materials & Fixtures,GB,Main Market,YES,NO,NO,NO,460.8717867,N,Premium
23-May-47,MARSTON'S PLC                      ,5757,Travel & Leisure,Restaurants & Bars,GB,Main Market,YES,NO,YES,NO,819.557195516,N,Premium
22-Mar-99,MARTIN CURRIE GLOBAL PORTFOLIO TST ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,180.07195045,N,Premium
10-May-85,MARTIN CURRIE PACIFIC TRUST        ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,112.701433575,N,Premium
18-Dec-13,MARTINCO PLC                       ,8637,Real Estate Investment & Services,Real Estate Services,GB,AIM,YES,NO,NO,NO,23.43,N,
18-Dec-00,MARUWA CO LTD                      ,2733,Electronic & Electrical Equipment,Electrical Components & Equipment,JP,Main Market,YES,NO,NO,NO,231.7236793109,Y,Standard
14-Jul-14,MARWYN MANAGEMENT PARTNERS PLC     ,8775,General Financial,Specialty Finance,GB,AIM,YES,NO,NO,NO,20.111877965,N,
8-Dec-08,MARWYN VALUE INVESTORS LTD         ,8985,Equity Investment Instruments,Equity Investment Instruments,KY,SFM,NO,NO,NO,NO,281.283042615,N,
19-Aug-10,MASAWARA PLC                       ,8775,General Financial,Specialty Finance,JE,AIM,YES,NO,NO,NO,65.22466677,N,
27-Oct-06,MATCHTECH GROUP PLC                ,2793,Support Services,Business Training & Employment Agencies,GB,AIM,YES,NO,NO,NO,135.058707875,N,
11-Jul-14,MATOMY MEDIA GROUP LTD             ,5555,Media,Media Agencies,IL,Main Market,YES,NO,NO,NO,208.467963,Y,
23-Nov-05,MATTIOLI WOODS                     ,8771,General Financial,Asset Managers,GB,AIM,YES,NO,NO,NO,87.11382819,N,
10-Apr-01,MAVEN INCOME & GROWTH VCT 2 PLC    ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,20.1653793525,N,Premium
12-Dec-01,MAVEN INCOME & GROWTH VCT 3 PLC    ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,29.81806809,N,Premium
17-Feb-05,MAVEN INCOME & GROWTH VCT 4 PLC    ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,46.2364719,N,Premium
4-Dec-00,MAVEN INCOME & GROWTH VCT 5 PLC    ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,25.344643545,N,Premium
4-Apr-00,MAVEN INCOME & GROWTH VCT 6 PLC    ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,3.221278015,N,Premium
6-Apr-00,MAVEN INCOME & GROWTH VCT PLC      ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,32.532248245,N,Premium
27-Oct-05,MAX PETROLEUM                      ,533,Oil & Gas Producers,Exploration & Production,GB,AIM,YES,NO,NO,NO,17.7839107779,N,
7-Oct-04,MBL GROUP PLC                      ,5553,Media,Broadcasting & Entertainment,GB,AIM,YES,NO,NO,NO,1.504729625,N,
18-Oct-06,MCB BANK LTD                       ,8355,Banks,Banks,PK,PSM,NO,YES,NO,NO,60.846590805,N,Standard
16-Jan-07,MCB FINANCE GROUP PLC              ,8773,General Financial,Consumer Finance,GB,AIM,YES,NO,NO,NO,21.139558365,N,
13-Jul-95,MCBRIDE                            ,3724,Household Goods,Nondurable Household Products,GB,Main Market,YES,NO,NO,NO,145.4385048,N,Premium
28-Feb-14,MCCOLL'S RETAIL GROUP PLC          ,5337,Food & Drug Retailers,Food Retailers & Wholesalers,GB,Main Market,YES,NO,NO,NO,188.4816756,N,Premium
22-Jul-59,MCKAY SECURITIES                   ,8671,Real Estate Investment Trusts,Industrial & Offices REITs,GB,Main Market,YES,NO,NO,NO,219.75482956,N,Premium
17-Oct-12,MD MEDICAL GROUP INVEST PLC        ,4533,Health Care Equipment & Services,Health Care Providers,CY,Main Market,NO,YES,NO,NO,529.8329083798,Y,Standard
23-Jun-08,MEARS GROUP                        ,2791,Support Services,Business Support Services,GB,Main Market,YES,NO,NO,NO,405.57663378,N,
21-Apr-08,MECOM GROUP PLC                    ,5557,Media,Publishing,GB,Main Market,YES,NO,NO,NO,172.12245574,N,Premium
27-Aug-14,MEDAPHOR GROUP PLC                 ,4535,Health Care Equipment & Services,Medical Equipment,GB,AIM,YES,NO,NO,NO,11.276328,N,
17-Jul-89,MEDIA & INCOME TRUST               ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,YES,NO,0,N,
22-Feb-05,MEDIAZEST                          ,5555,Media,Media Agencies,GB,AIM,YES,NO,NO,NO,2.7895749601,N,
2-Nov-06,MEDICX FUND LTD                    ,8633,Real Estate Investment & Services,Real Estate Holding & Development,GG,Main Market,YES,NO,NO,NO,293.67733711,N,Premium
18-Nov-08,MEDILINK-GLOBAL UK LTD             ,2795,Support Services,Financial Administration,JE,AIM,YES,NO,NO,NO,5.3152751313,N,
3-Dec-12,MEGAFON(OJSC)                      ,6575,Mobile Telecommunications,Mobile Telecommunications,RU,Main Market,NO,YES,NO,NO,5481.14658,Y,Standard
28-Apr-47,MEGGITT PLC                        ,2713,Aerospace & Defence,Aerospace,GB,Main Market,YES,NO,NO,NO,4109.4422595,N,Premium
24-Nov-43,MEIKLES LTD                        ,5753,Travel & Leisure,Hotels,ZW,Main Market,YES,NO,NO,NO,0,Y,Standard
27-Nov-12,MELROSE INDUSTRIES PLC             ,2757,Industrial Engineering,Industrial Machinery,GB,Main Market,YES,NO,NO,NO,2859.459252452,N,Premium
3-Oct-62,MENZIES(JOHN)                      ,2791,Support Services,Business Support Services,GB,Main Market,YES,NO,YES,NO,214.339778235,N,Premium
21-Jul-52,MERCANTILE INVESTMENT TST PLC(THE) ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,YES,NO,1420.08413955,N,Premium
31-Dec-08,MERCER RESOURCES PLC               ,8777,General Financial,Investment Services,GB,AIM,YES,NO,NO,NO,0,N,
9-Mar-54,MERCHANTS TRUST                    ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,YES,NO,488.190221285,N,Premium
18-Dec-14,MERCIA TECHNOLOGIES PLC            ,8775,General Financial,Specialty Finance,GB,AIM,YES,NO,NO,NO,143.1,N,
29-May-12,MERCOM OIL SANDS PLC               ,533,Oil & Gas Producers,Exploration & Production,GB,AIM,YES,NO,NO,NO,0.7164733088,N,
10-Dec-85,MERIVALE MOORE                     ,6,Debentures & Loans,Debentures & Loans,GB,Main Market,NO,NO,YES,NO,0,N,Standard
13-Nov-13,MERLIN ENTERTAINMENTS PLC          ,5755,Travel & Leisure,Recreational Services,GB,Main Market,YES,NO,NO,NO,4040.791683552,N,Premium
28-Jun-02,MERSEY DOCKS & HARBOUR CO          ,6,Debentures & Loans,Debentures & Loans,GB,Main Market,NO,NO,YES,NO,0,N,Standard
3-Aug-05,MESSAGING INTERNATIONAL            ,6575,Mobile Telecommunications,Mobile Telecommunications,GB,AIM,YES,NO,NO,NO,1.941885,N,
31-May-01,METAL TIGER PLC                    ,8775,General Financial,Specialty Finance,GB,AIM,YES,NO,NO,NO,2.253352194,N,
22-Oct-04,METALS EXPLORATION PLC             ,1775,Mining,General Mining,GB,AIM,YES,NO,NO,NO,73.90474629,N,
1-Apr-10,METMINCO LTD                       ,1775,Mining,General Mining,AU,AIM,YES,NO,NO,NO,8.8137011093,N,
15-May-08,MHP SA                             ,3577,Food Producers,Food Products,LU,Main Market,NO,YES,NO,NO,639.1557354,Y,Standard
2-Apr-01,MICHAEL PAGE INTERNATIONAL PLC     ,2793,Support Services,Business Training & Employment Agencies,GB,Main Market,YES,NO,NO,NO,1225.978978764,N,Premium
26-May-04,MICHELMERSH BRICK HLDGS            ,2353,Construction & Materials,Building Materials & Fixtures,GB,AIM,YES,NO,NO,NO,56.98459446,N,
20-Nov-14,MICRO FOCUS INTERNATIONAL          ,9537,Software & Computer Services,Software,GB,Main Market,YES,NO,NO,NO,2467.1600028,N,Premium
2-May-84,MICROGEN                           ,9533,Software & Computer Services,Computer Services,GB,Main Market,YES,NO,NO,NO,96.63008793,N,Premium
11-Apr-11,MICROSAIC SYSTEMS PLC              ,2737,Electronic & Electrical Equipment,Electronic Equipment,GB,AIM,YES,NO,NO,NO,29.09655296,N,
28-Jun-02,MID KENT WATER                     ,6,Debentures & Loans,Debentures & Loans,GB,Main Market,NO,NO,YES,NO,0,N,Standard
21-Oct-81,MID WYND INTL INVESTMENT TRUST PLC ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,82.2033198,N,Premium
8-Dec-14,MIDATECH PHARMA PLC                ,4573,Pharmaceuticals & Biotechnology,Biotechnology,GB,AIM,YES,NO,NO,NO,73.2378751,N,
6-Jul-06,MIDDLEFIELD CANADIAN INC PCC       ,8985,Equity Investment Instruments,Equity Investment Instruments,JE,Main Market,YES,NO,NO,NO,138.3361958925,N,Premium
1-Jul-03,MILESTONE GROUP                    ,5553,Media,Broadcasting & Entertainment,GB,AIM,YES,NO,NO,NO,4.784536134,N,
23-Dec-14,MILL RESIDENTIAL REIT PLC          ,8673,Real Estate Investment Trusts,Residential REITs,GB,AIM,YES,NO,NO,NO,3.8697321,N,
25-Apr-96,MILLENNIUM & COPTHORNE HOTELS      ,5753,Travel & Leisure,Hotels,GB,Main Market,YES,NO,NO,NO,1912.13965683,N,Premium
29-Jan-01,MINCO PLC                          ,1775,Mining,General Mining,IE,AIM,YES,NO,NO,NO,7.411203852,N,
26-Nov-13,MINCON GROUP PLC                   ,2757,Industrial Engineering,Industrial Machinery,IE,AIM,YES,NO,NO,NO,106.32325651,N,
20-Mar-14,MINDS + MACHINES GROUP LTD         ,5555,Media,Media Agencies,VG,AIM,YES,NO,NO,NO,71.057406225,N,
12-Apr-07,MINERA IRL LTD                     ,1777,Mining,Gold Mining,JE,AIM,YES,NO,NO,NO,6.542500875,N,
16-Oct-06,MINERAL & FINANCIAL INVESTMENTS LTD,8775,General Financial,Specialty Finance,KY,AIM,YES,NO,NO,NO,1.063459805,N,
18-Oct-11,MINOAN GROUP                       ,5753,Travel & Leisure,Hotels,GB,AIM,YES,NO,NO,NO,19.7096247,N,
29-Apr-14,MI-PAY GROUP PLC                   ,2791,Support Services,Business Support Services,GB,AIM,YES,NO,NO,NO,11.4718142,N,
21-Dec-04,MIRADA PLC                         ,5553,Media,Broadcasting & Entertainment,GB,AIM,YES,NO,NO,NO,19.3553609438,N,
9-Jan-12,WEST AFRICAN MINERALS CORP         ,1775,Mining,General Mining,VG,AIM,YES,NO,NO,NO,14.1240608625,N,
29-Jul-05,WEST BROMWICH B.S.                 ,7,Preference,Preference,GB,Main Market,NO,NO,YES,NO,0,N,Standard
21-Jun-07,WESTMINSTER GROUP PLC              ,2791,Support Services,Business Support Services,GB,AIM,YES,NO,NO,NO,15.44071536,N,
2-Oct-95,WESTMOUNT ENERGY LTD               ,533,Oil & Gas Producers,Exploration & Production,JE,AIM,YES,NO,NO,NO,1.16763456,N,
8-Dec-99,WESTSIDE INVESTMENTS PLC           ,8775,General Financial,Specialty Finance,GB,AIM,YES,NO,NO,NO,3.9219505738,N,
30-Oct-92,WETHERSPOON(J.D.)                  ,5757,Travel & Leisure,Restaurants & Bars,GB,Main Market,YES,NO,NO,NO,1008.0957984,N,Premium
1-Sep-06,WH SMITH PLC                       ,5379,General Retailers,Specialty Retailers,GB,Main Market,YES,NO,NO,NO,1622.74165312,N,Premium
9-Jul-48,WHITBREAD                          ,5757,Travel & Leisure,Restaurants & Bars,GB,Main Market,YES,NO,NO,NO,8598.9009897,N,Premium
2-Aug-11,WILDHORSE ENERGY                   ,587,Alternative Energy,Alternative Fuels,AU,AIM,YES,NO,NO,NO,0.491847395,N,
20-Jun-02,WILLIAM HILL PLC                   ,5752,Travel & Leisure,Gambling,GB,Main Market,YES,NO,NO,NO,3172.095969125,N,Premium
6-Dec-95,WILMINGTON GROUP                   ,5557,Media,Publishing,GB,Main Market,YES,NO,NO,NO,183.50705037,N,Premium
18-May-01,WINCANTON                          ,2777,Industrial Transportation,Transportation Services,GB,Main Market,YES,NO,NO,NO,196.57123416,N,Premium
4-May-10,WINTEK CORP                        ,2737,Electronic & Electrical Equipment,Electronic Equipment,TW,Main Market,NO,YES,NO,NO,0,Y,
13-Nov-13,WISDOM MARINE LINES CO LIMITED     ,2773,Industrial Transportation,Marine Transportation,KY,Main Market,NO,YES,NO,NO,0,Y,Standard
16-Jul-12,WISHBONE GOLD PLC                  ,1777,Mining,Gold Mining,GI,AIM,YES,NO,NO,NO,1.57830741,N,
27-Oct-50,WITAN INVESTMENT TRUST             ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,YES,NO,1427.5259575,N,Premium
11-Feb-52,WITAN PACIFIC INVESTMENT TRUST     ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,153.69845,N,Premium
30-Nov-11,WOLF MINERALS LTD                  ,1775,Mining,General Mining,AU,AIM,YES,NO,NO,NO,95.0190394125,N,
2-Dec-13,WOLSELEY PLC                       ,2797,Support Services,Industrial Suppliers,JE,Main Market,YES,NO,NO,NO,9832.6147334,N,Premium
18-Dec-06,MIRLAND DEVELOPMENT CORP PLC       ,8633,Real Estate Investment & Services,Real Estate Holding & Development,CY,AIM,YES,NO,NO,NO,78.186293775,N,
13-Apr-06,MISSION MARKETING GROUP(THE)       ,5555,Media,Media Agencies,GB,AIM,YES,NO,NO,NO,35.2357373875,N,
15-Apr-03,MITCHELLS & BUTLERS                ,5757,Travel & Leisure,Restaurants & Bars,GB,Main Market,YES,NO,NO,NO,1574.12570496,N,Premium
21-Feb-94,MITHRAS INVESTMENT TRUST           ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,51.732047175,N,Premium
22-Dec-14,MITHRIL CAPITAL PLC                ,8777,General Financial,Investment Services,GB,Main Market,YES,NO,NO,NO,6.733125,N,Standard
29-Nov-88,MITIE GROUP                        ,2791,Support Services,Business Support Services,GB,Main Market,YES,NO,NO,NO,993.348664518,N,Premium
7-Mar-08,MITON GROUP PLC                    ,8771,General Financial,Asset Managers,GB,AIM,YES,NO,NO,NO,33.9675884,N,
6-Apr-04,MITON WORLDWIDE GRWTH INV TST PLC  ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,39.815976375,N,Premium
4-Oct-89,MITSUBISHI CORP                    ,2797,Support Services,Industrial Suppliers,JP,Main Market,YES,NO,NO,NO,18018.8198157733,Y,Standard
5-Sep-89,MITSUBISHI ELECTRIC CORP           ,2757,Industrial Engineering,Industrial Machinery,JP,Main Market,YES,NO,NO,NO,16647.0290766232,Y,Standard
27-Sep-04,MMC NORILSK NICKEL                 ,1755,Industrial Metals,Nonferrous Metals,RU,Main Market,NO,YES,NO,NO,0,Y,
17-Aug-12,MNC STRATEGIC INV PLC              ,5377,General Retailers,Specialized Consumer Services,GB,AIM,YES,NO,NO,NO,0,N,
11-Jul-00,MOBEUS INCOME & GROWTH 2 VCT PLC   ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,32.1065703875,N,Premium
8-Mar-99,MOBEUS INCOME & GROWTH 4 VCT PLC   ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,75.354479125,N,Premium
8-Oct-04,MOBEUS INCOME & GROWTH VCT PLC     ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,90.5545643,N,Premium
15-Feb-06,MOBILE STREAMS                     ,6575,Mobile Telecommunications,Mobile Telecommunications,GB,AIM,YES,NO,NO,NO,4.7315860613,N,
8-Mar-06,MOBILE TORNADO GROUP               ,6575,Mobile Telecommunications,Mobile Telecommunications,GB,AIM,YES,NO,NO,NO,18.5668880925,N,
5-Jul-07,MOBILITYONE LTD                    ,2795,Support Services,Financial Administration,JE,AIM,YES,NO,NO,NO,1.32873475,N,
12-Jun-07,MODERN WATER PLC                   ,7577,"Gas, Water & Multiutilities",Water,GB,AIM,YES,NO,NO,NO,15.50352492,N,
19-Jun-14,MOLINS                             ,2757,Industrial Engineering,Industrial Machinery,GB,AIM,YES,NO,NO,NO,16.4398051,N,
3-Jul-07,MONDI PLC                          ,1737,Forestry & Paper,Paper,GB,Main Market,YES,NO,NO,NO,3856.0284525,N,Premium
31-Jul-07,MONEYSUPERMARKET.COM GROUP PLC     ,5555,Media,Media Agencies,GB,Main Market,YES,NO,NO,NO,1256.069786228,N,Premium
31-Aug-11,MONEYSWAP PLC                      ,8773,General Financial,Consumer Finance,GI,AIM,YES,NO,NO,NO,2.2099059045,N,
28-Jun-07,MONITISE PLC                       ,6575,Mobile Telecommunications,Mobile Telecommunications,GB,AIM,YES,NO,NO,NO,531.73683918,N,
29-Jan-52,MONKS INVESTMENT TRUST             ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,YES,NO,887.00770446,N,Premium
13-May-81,MONTANARO EUROPEAN SMALLER COS TST ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,73.6711155,N,Premium
16-Mar-95,MONTANARO UK SMALLER COS INVESTM TR,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,144.61613856,N,Premium
13-Sep-10,MOOD MEDIA CORP                    ,5555,Media,Media Agencies,CA,AIM,YES,NO,NO,NO,48.2269029,N,
18-Dec-13,MOPOWERED GROUP PLC                ,9537,Software & Computer Services,Software,GB,AIM,YES,NO,NO,NO,3.7804941275,N,
2-Oct-46,MORGAN ADVANCED MATERIALS PLC      ,2733,Electronic & Electrical Equipment,Electrical Components & Equipment,GB,Main Market,YES,NO,YES,NO,916.69009692,N,Premium
28-Oct-94,MORGAN SINDALL GROUP PLC           ,2357,Construction & Materials,Heavy Construction,GB,Main Market,YES,NO,NO,NO,267.0613234,N,Premium
